absTime,FPS,Smooth,1%Low(FPS),Jank,BigJank,Stutter[%],InterFrame,AppCPU[%],TotalCPU[%],GUsage[%],CTemp[℃],BTemp[℃],GTemp[℃],Power[mW],FPower[mW],Current[mA],Memory[MB],SwapMemory[MB],JavaHeap[MB],NativePss[MB],Gfx[MB],GL[MB],GPU Counter:GPU General:% Busy,GPU Counter:GPU Stalls:% Vertex Fetch Stall,GPU Counter:GPU Stalls:% Texture L2 Miss,GPU Counter:GPU Stalls:% Instruction Cache Miss,GPU Counter:GPU Shader Alloc:% Time Shading Fragments,GPU Counter:GPU Shader Alloc:% Time Shading Vertices,GPU Counter:GPU Shader Alloc:% Time ALUs Working,GPU Counter:Shader Processing:Vertices Shaded / Second,GPU Counter:Shader Processing:Fragments Shaded / Second,GPU Counter:Shader Processing:Vertex Instructions / Second,GPU Counter:Shader Processing:Fragment Instructions / Second,GPU Counter:GPU Memory Stats:Texture Memory Read BW (Bytes/Second),GPU Counter:GPU Memory Stats:Avg Memory Latency Cycles,GPU Counter:GPU Preemption:Preemptions / second
1751543602377,58.01,3.68,14.87,0,0,0.0,0,38,55,68,63,43,56,2633,45.33,623,2179,26,15.22,264.34,0,218.25,97.18,7.14,12.53,0.02,79.47,19.11,42.81,45369638.6,894971315.14,8492271944.87,56016146832.31,940879467.57,75.11,0.0
1751543603377,58.0,3.36,14.88,0,0,0.0,0,36,54,69,63,43,57,2616,45.41,619,2181,26,15.39,264.34,0,218.25,97.18,7.09,16.18,0.03,80.69,18.05,45.28,45052555.95,862014683.38,8525362234.23,62241987916.66,721559796.39,68.2,0.0
1751543604391,56.21,4.01,14.88,0,0,0.0,0,36,53,67,63,43,57,2586,46.2,612,2182,26,15.56,264.41,0,218.35,97.07,5.9,15.97,0.02,80.04,18.65,44.44,44043156.62,835891001.89,8358764937.51,58029085958.88,700258017.18,67.84,0.0
1751543605377,57.8,2.68,14.88,0,0,0.0,0,37,53,66,63,43,56,2637,45.19,624,2181,26,15.7,264.41,0,218.35,97.06,6.09,16.51,0.03,80.16,18.57,44.72,44864117.8,858820005.76,8403861859.72,59626786443.01,710366904.23,67.71,0.0
1751543606377,60.01,2.18,14.89,0,0,0.0,0,36,54,68,63,43,57,2595,43.52,614,2181,26,15.82,264.41,0,218.35,96.94,5.56,16.46,0.01,78.37,20.17,42.74,47411398.62,863222556.14,8972634161.77,56356323353.84,732421625.82,68.93,0.0
1751543607377,55.99,4.11,14.89,0,0,0.0,0,36,51,64,63,43,57,2561,45.59,606,2176,26,8.14,264.41,0,218.35,97.24,5.37,16.52,0.01,80.24,18.46,45.07,43743360.85,812897868.98,8201403517.84,58749321653.71,679981105.06,67.93,0.0
1751543608377,59.93,0.51,14.9,0,0,0.0,0,36,54,73,63,43,56,2713,44.54,642,2174,26,8.33,264.41,0,218.35,97.33,6.47,14.88,0.03,81.41,17.42,46.16,47982951.39,971723639.34,9251993799.95,70703902452.61,808216542.92,70.38,0.0
1751543609377,60.04,1.73,14.9,0,0,0.0,0,37,54,72,63,43,56,2570,43.5,608,2175,26,8.52,264.42,0,218.35,97.13,6.41,16.92,0.03,80.25,18.49,44.56,45699960.48,848038065.34,8691752580.76,60157245847.37,741384705.76,69.01,0.0
1751543610377,57.04,2.94,14.9,0,0,0.0,0,37,55,64,63,43,57,2696,45.99,638,2174,26,8.81,264.41,0,218.35,97.0,5.15,18.37,0.01,82.07,16.78,46.44,46088732.34,948455629.17,8787688219.53,71622548163.92,763679326.31,74.46,0.0
1751543611377,55.98,3.3,14.91,0,0,0.0,0,37,53,73,64,43,57,2709,48.9,641,2175,26,9.0,264.4,0,218.35,97.37,5.45,17.85,0.01,81.78,17.06,46.49,45355394.47,907465023.93,8658951667.73,68475689858.53,745879953.66,68.55,0.0
1751543612377,57.02,2.99,14.91,0,0,0.0,0,38,54,67,63,43,56,2684,47.16,635,2176,26,9.23,264.4,0,218.37,97.08,5.24,17.96,0.01,79.7,19.0,44.12,44016634.84,786769311.98,8340162143.94,56378636763.53,719179106.03,68.18,0.0
1751543613377,54.96,5.15,14.91,0,0,0.0,0,38,56,62,64,43,56,2603,47.55,616,2178,26,9.51,264.4,0,218.88,96.98,6.13,17.83,0.01,79.27,19.27,44.16,45529743.93,739090774.57,8066468298.25,53852709139.54,684321545.22,68.77,0.0
1751543614377,49.02,7.26,14.91,0,0,0.0,0,35,52,65,63,43,56,2527,52.35,598,2173,26,9.75,264.39,0,218.86,96.82,6.3,17.56,0.01,78.13,20.24,43.04,40392676.17,643861831.61,7186940195.09,44703557332.79,605566511.56,67.65,0.0
1751543615377,51.98,6.45,14.91,0,0,0.0,0,36,53,56,63,43,56,2510,46.99,594,2178,26,10.03,264.4,0,218.86,97.2,5.58,18.51,0.0,82.8,16.01,47.4,40075955.39,802438295.14,7279940133.05,62418871947.36,666100443.53,69.87,0.0
1751543616377,60.02,0.0,14.91,0,0,0.0,0,36,55,67,63,43,56,2675,42.88,633,2177,26,10.16,264.4,0,218.86,97.13,6.05,18.42,0.0,81.78,17.03,46.75,45907671.29,834788049.17,8570207444.25,67211060618.21,792671443.65,70.27,0.0
1751543617377,58.99,1.82,14.91,0,0,0.0,0,34,53,68,63,43,56,2591,44.92,613,2175,26,10.41,264.4,0,218.86,96.72,6.47,19.27,0.01,82.63,16.41,48.05,37054419.57,721554426.38,7222115704.54,59882076486.18,803707394.87,70.43,0.0
1751543618376,61.05,0.0,14.92,0,0,0.0,0,35,53,61,62,43,56,2498,41.33,591,2176,26,10.65,264.4,0,218.86,96.61,4.44,17.32,0.01,83.02,16.36,48.95,33096611.32,845671044.27,7258565691.05,65318393888.53,777950185.19,69.36,0.0
1751543619376,53.99,5.08,14.92,0,0,0.0,0,34,52,62,62,43,56,2307,44.63,546,2179,26,10.91,264.34,0,218.94,95.62,4.8,16.65,0.01,80.58,18.75,45.29,28699503.81,643608525.51,6401324498.59,47167320929.87,638146719.22,70.37,0.0
1751543620376,49.01,5.43,14.93,0,0,0.0,0,35,52,48,62,43,55,2362,46.82,559,2178,26,11.2,264.34,0,218.94,96.8,6.77,18.47,0.02,81.35,18.06,46.39,29456280.02,631035836.95,6802385377.75,50719432834.25,657087207.56,70.33,0.0
1751543621377,50.97,6.81,14.92,0,0,0.0,0,34,53,55,62,43,55,2388,46.94,565,2178,26,11.46,264.34,0,218.94,96.49,5.02,16.47,0.01,80.67,18.66,44.64,27334113.24,622030531.71,6249903936.24,45073762350.02,634217559.37,68.43,0.0
1751543622377,46.97,9.24,14.92,0,0,0.0,0,31,48,50,61,43,55,2282,49.77,540,2179,26,11.66,264.34,0,218.94,96.43,4.43,15.35,0.01,80.73,18.58,44.94,24301383.38,555053268.53,5578457235.75,40932065811.19,559095304.55,68.82,0.0
1751543623378,53.94,4.16,14.92,0,0,0.0,0,34,50,48,62,43,55,2430,43.59,575,2179,26,11.93,264.34,0,219.16,96.6,4.42,15.63,0.01,81.36,18.03,45.83,29264367.09,687989126.52,6696117896.46,51612737229.4,685195926.32,67.6,0.0
1751543624378,58.01,2.99,14.93,0,0,0.0,0,33,49,56,62,43,55,2472,43.03,585,2180,26,12.13,264.34,0,219.21,96.26,5.56,14.63,0.01,80.06,19.32,44.33,28933714.11,672403071.7,6698253435.99,47290961111.85,661970365.73,66.89,0.0
1751543625377,55.09,4.71,14.93,0,0,0.0,0,34,52,56,63,43,55,2527,45.31,598,2181,26,12.35,264.35,0,220.16,96.54,5.56,15.86,0.01,84.12,15.29,48.79,27763948.64,707134310.91,6086245322.24,56998884388.18,720426810.56,70.11,0.0
1751543626377,54.97,4.71,14.93,0,0,0.0,0,34,51,54,62,43,55,2384,44.8,564,2180,26,12.55,264.35,0,220.16,96.35,6.07,15.07,0.02,83.0,16.43,47.11,26479449.28,697686168.37,5866778401.41,50136349189.1,664399264.1,68.41,0.0
1751543627376,57.04,3.88,14.93,0,0,0.0,0,35,53,53,62,43,55,2422,42.02,573,2179,26,12.79,264.35,0,220.16,96.28,6.4,14.89,0.03,82.63,16.78,46.8,27368695.22,710602180.3,6055299752.51,50533402731.08,673858376.66,67.36,0.0
1751543628376,56.01,3.77,14.94,0,0,0.0,0,34,50,54,61,43,55,2379,42.87,563,2181,26,13.04,264.36,0,220.19,96.14,6.77,14.51,0.02,82.32,17.08,46.95,25641256.9,686016358.07,5817383921.72,47911301561.6,644696839.42,66.97,0.0
1751543629377,51.98,8.44,14.93,0,0,0.0,0,35,52,49,62,43,55,2379,45.02,563,2182,26,13.22,264.36,0,220.19,96.45,5.89,16.06,0.02,83.02,16.41,46.95,25495170.64,663179770.86,5825642711.25,49328424669.04,670241443.11,69.05,0.0
1751543630377,57.96,2.71,14.93,0,0,0.0,0,35,53,58,61,43,56,2455,42.54,581,2181,26,13.39,264.36,0,220.19,96.31,6.23,15.43,0.02,82.75,16.66,47.3,27280999.14,722575275.27,6311395126.18,53549650522.01,706760881.43,68.88,0.0
1751543631378,60.93,0.0,14.94,0,0,0.0,0,36,52,57,61,43,55,2455,40.35,581,2181,26,13.66,264.36,0,220.19,96.33,6.9,15.26,0.02,82.48,16.93,47.13,28122801.63,714062877.49,6446757474.87,53117084290.75,692502798.76,66.74,0.0
1751543632377,60.07,0.0,14.94,0,0,0.0,0,35,53,58,62,43,55,2502,41.57,592,2182,26,13.95,264.36,0,220.19,96.37,6.02,15.13,0.01,81.73,17.66,44.92,29952779.63,714655493.34,6650050097.03,49792517099.26,686895284.98,68.01,0.0
1751543633377,53.01,4.88,14.94,0,0,0.0,0,35,52,55,62,43,55,2523,47.62,597,2184,26,14.19,264.36,0,220.19,96.77,6.32,17.14,0.01,83.12,16.31,46.74,28634781.78,679821356.3,6238492501.49,51972311510.38,711290418.98,67.48,0.0
1751543634376,43.03,10.36,14.93,0,0,0.0,0,36,52,55,63,43,55,2451,58.81,580,2185,26,14.43,264.4,0,220.41,97.03,9.86,15.15,0.01,82.37,16.04,47.32,40285871.01,574755873.25,5857076064.54,47551221370.07,569416676.18,68.1,0.0
1751543635376,47.99,7.66,14.93,0,0,0.0,0,35,54,53,63,43,56,2544,52.73,602,2184,26,14.68,264.4,0,220.41,97.2,9.83,16.32,0.01,82.65,15.83,48.95,44582972.74,715324404.26,6830614607.62,58646783680.36,616010218.93,70.55,0.0
1751543636377,53.96,4.83,14.93,0,0,0.0,0,36,52,66,63,43,56,2633,49.05,623,2185,26,14.79,264.4,0,220.41,97.12,10.19,18.47,0.01,81.79,17.31,46.66,41976713.77,721733660.78,7533308134.35,56707138134.18,758101868.08,69.4,0.0
1751543637378,59.95,0.0,14.94,0,0,0.0,0,35,51,68,64,43,56,2722,44.74,644,2185,26,14.86,264.4,0,220.65,97.27,9.48,18.63,0.01,83.8,15.47,48.78,40396102.68,814705133.48,7268783491.07,66319808607.69,813969966.78,68.51,0.0
1751543638376,58.1,2.71,14.94,0,0,0.0,0,36,55,66,63,43,56,2734,47.64,647,2185,26,15.07,264.41,0,220.65,96.78,9.49,18.27,0.01,82.25,16.99,46.46,38369836.45,727387708.27,7044100151.69,54672682893.85,786169840.49,69.99,0.0
1751543639376,53.99,4.52,14.95,0,0,0.0,0,37,52,59,63,43,56,2586,49.04,612,2184,26,15.29,264.43,0,220.65,96.57,6.47,14.51,0.01,80.2,18.87,46.12,34985042.25,751017930.2,6445944641.28,49452311540.9,575025736.38,67.29,0.0
1751543640376,56.0,4.31,14.95,0,0,0.0,0,36,53,55,63,43,56,2586,45.86,612,2186,26,15.46,264.45,0,221.09,96.81,7.86,12.44,0.01,80.11,18.97,44.73,35801958.13,710986698.76,6554514851.87,48288195186.73,587076404.13,68.53,0.0
1751543641377,55.99,3.09,14.95,0,0,0.0,0,36,52,63,63,43,57,2709,47.4,641,2184,26,15.63,264.45,0,220.65,96.86,8.75,17.58,0.02,85.13,14.26,47.74,40805130.63,983398679.85,7802629330.16,79220986494.06,1054221867.93,94.14,0.0
1751543642377,56.0,4.18,14.96,0,0,0.0,0,35,53,57,63,43,56,2570,47.46,608,2185,26,15.74,264.46,0,220.67,96.42,8.56,18.18,0.02,83.54,15.73,45.89,39073038.21,893448463.86,7148961470.9,62610743983.83,859651826.79,83.92,0.0
1751543643377,57.98,2.79,14.96,0,0,0.0,0,36,56,63,63,43,56,2688,45.05,636,2185,26,15.98,264.47,0,220.67,96.88,11.51,19.61,0.02,82.9,16.33,48.04,40886834.62,867373629.07,7456997439.68,62210829377.16,808038342.67,70.41,0.0
1751543644377,57.01,3.84,14.96,0,0,0.0,0,36,53,62,63,43,56,2591,46.78,613,2178,26,8.29,264.48,0,220.67,96.63,8.15,16.5,0.01,81.1,18.03,47.65,39132695.64,747558095.54,6870160200.68,53149436754.1,668451172.53,67.21,0.0
1751543645377,53.01,3.72,14.96,0,0,0.0,0,36,54,59,63,43,56,2595,48.75,614,2179,26,8.57,264.42,0,220.67,97.11,8.79,17.96,0.02,83.31,15.93,46.54,39193437.52,884043876.93,7058301545.86,60396170243.48,695636756.24,67.36,0.0
1751543646381,53.75,5.13,14.97,0,0,0.0,0,37,53,69,63,43,56,2641,49.52,625,2175,26,8.79,264.41,0,217.16,97.16,9.3,17.37,0.04,83.49,15.79,45.84,37957444.89,892568890.36,6948373212.15,59349890597.1,729970248.64,73.49,0.0
1751543647377,57.27,2.98,14.97,0,0,0.0,0,38,54,61,64,43,56,2692,46.62,637,2172,26,8.98,264.41,0,213.73,96.8,9.52,16.59,0.04,81.82,17.41,43.72,38348708.62,842010631.42,7204406269.99,52817048384.82,763055343.24,70.12,0.0
1751543648378,49.91,5.92,14.97,0,0,0.0,0,38,55,58,64,43,56,2586,52.51,613,2171,26,9.19,264.36,0,214.31,97.06,8.89,16.81,0.04,82.63,16.59,44.95,33813241.22,792135560.69,6217493945.56,50422487298.8,642633077.79,72.05,0.0
1751543649377,41.05,11.98,14.96,0,0,0.0,0,35,51,59,62,43,56,2349,61.67,557,2170,26,9.45,264.36,0,215.36,97.15,7.13,15.69,0.05,87.42,12.13,52.24,22304475.08,712759809.18,4619489357.65,60177669976.92,520088429.14,70.55,0.0
1751543650377,50.02,12.39,14.95,1,0,9.96,0,36,53,53,62,43,56,2354,47.11,558,2172,26,9.59,264.36,0,216.78,96.41,8.14,15.81,0.04,85.49,13.98,49.57,24635115.38,707299467.07,5119193894.94,54102350949.62,613773387.22,69.56,18043.18
1751543651376,58.02,2.8,14.95,0,0,0.0,0,36,54,57,63,43,56,2628,42.74,623,2172,26,9.89,264.24,0,217.09,96.66,8.95,17.04,0.09,84.53,14.9,46.72,27911606.63,750346864.2,5861745469.58,54725392700.78,754846190.4,69.45,0.0
1751543652377,54.95,4.15,14.96,0,0,0.0,0,35,52,56,63,43,56,2552,47.12,605,2172,26,10.14,264.2,0,217.37,96.56,7.67,15.9,0.09,87.29,11.98,48.93,25936841.35,719894594.27,4602423352.42,54643663131.3,702947107.14,71.3,0.0
1751543653378,49.98,7.09,14.96,0,0,0.0,0,35,51,52,62,43,56,2480,50.23,588,2175,26,10.38,264.2,0,217.92,96.23,7.81,15.61,0.07,84.84,14.29,47.28,28125829.4,644480553.82,5160516723.05,49362998707.7,650283035.58,71.96,0.0
1751543654377,50.06,7.83,14.96,0,0,0.0,0,34,51,53,62,43,55,2535,49.95,601,2176,26,10.66,264.2,0,217.96,96.62,7.34,14.32,0.09,83.38,15.75,45.91,28772344.04,660062120.0,5492422106.19,47043846353.34,701454712.37,69.38,0.0
1751543655377,54.99,5.53,14.95,0,0,0.0,0,38,58,59,64,43,56,2649,46.85,628,2180,26,10.95,265.27,0,218.06,96.95,7.99,13.62,0.08,81.55,17.24,44.82,41112822.57,803422174.64,7119774001.64,54054728466.06,965074050.06,75.64,0.0
1751543656377,46.0,9.93,14.95,0,0,0.0,0,37,53,65,63,43,55,2717,59.02,644,2182,26,11.25,265.22,0,218.51,97.12,10.2,17.72,0.01,81.75,16.67,47.43,41385943.22,700151300.73,6423799113.92,52502084219.04,596477002.7,69.49,0.0
1751543657377,49.99,6.64,14.95,0,0,0.0,0,38,54,53,63,43,56,2514,49.31,596,2181,26,11.54,265.08,0,218.54,96.68,10.68,13.91,0.01,79.24,18.84,43.72,45974640.4,751746407.48,7075168535.46,46978900793.22,757918133.72,72.78,0.0
1751543658378,51.95,4.7,14.95,0,0,0.0,0,38,57,65,63,43,55,2657,49.56,630,2181,26,11.8,265.08,0,218.55,97.25,9.76,17.91,0.03,82.01,16.74,46.46,43088610.61,820219542.57,7308440786.24,57105291696.62,888280197.06,72.62,0.0
1751543659376,46.06,6.92,14.95,0,0,0.0,0,35,55,50,62,43,56,2366,54.68,561,2184,26,12.11,265.7,0,218.61,96.63,6.95,15.54,0.04,86.48,13.0,51.46,20875149.1,839673622.52,4329863481.06,52663621202.92,722349660.38,68.92,0.0
1751543660376,49.01,5.83,14.96,0,0,0.0,0,36,55,52,62,43,55,2337,47.46,554,2184,26,12.36,265.7,0,218.86,96.75,6.3,17.1,0.02,88.27,11.28,55.16,22972859.56,1001012631.12,4661777351.16,69000434734.73,760088263.67,67.79,0.0
1751543661377,50.95,6.36,14.96,0,0,0.0,0,37,56,50,62,43,55,2341,46.48,555,2186,26,12.66,265.7,0,219.39,96.39,7.98,16.26,0.04,85.62,13.82,49.28,22997703.03,847364387.47,4778028707.7,50311227506.46,724669388.3,67.72,0.0
1751543662380,48.88,6.53,14.96,0,0,0.0,0,36,56,51,62,43,55,2358,48.04,559,2186,26,12.94,265.68,0,219.42,96.6,8.76,16.25,0.05,84.1,15.23,47.68,27237116.3,827656442.61,5507204046.01,51045272868.85,756844674.03,67.94,0.0
1751543663377,53.16,5.14,14.96,0,0,0.0,0,38,56,60,62,43,55,2498,46.02,592,2185,26,13.24,265.69,0,219.42,96.63,9.3,13.59,0.07,78.95,19.96,42.36,35611697.61,811083463.73,6948305662.89,45229442400.25,830551184.82,71.59,0.0
1751543664377,44.99,8.65,14.96,0,0,0.0,0,35,53,54,61,43,55,2392,54.14,567,2185,26,13.52,264.49,0,219.42,97.1,8.06,16.45,0.03,82.25,16.82,46.48,30472094.45,747185045.8,5957721241.78,49601798562.28,673683408.78,72.76,0.0
1751543665376,50.02,5.13,14.96,0,0,0.0,0,38,57,56,63,43,56,2515,48.64,596,2188,26,13.82,264.5,0,220.16,97.23,9.53,17.85,0.03,81.97,16.94,47.89,38191347.95,819414930.26,7214832395.83,60113776244.22,660845640.78,67.12,0.0
1751543666377,53.9,3.88,14.97,0,0,0.0,0,39,56,66,63,43,55,2688,49.68,637,2189,26,14.07,264.5,0,220.16,97.2,8.37,15.26,0.04,79.56,19.01,44.21,45186558.63,814609100.98,8053213935.38,55507050629.21,751543862.39,70.23,0.0
1751543667376,50.09,5.51,14.97,0,0,0.0,0,36,54,62,63,43,56,2650,53.06,628,2188,26,14.34,264.51,0,220.16,97.04,9.03,15.46,0.04,78.36,20.01,42.5,45156976.92,651512850.49,7746636933.86,46541128485.41,637594941.61,68.31,0.0
1751543668377,48.96,5.34,14.97,0,0,0.0,0,36,53,56,63,43,56,2519,51.62,597,2189,26,14.62,264.52,0,220.16,97.08,8.26,15.82,0.02,78.92,19.48,43.23,43261294.81,635381858.67,7459120797.38,47193823885.14,637291722.97,68.36,0.0
1751543669376,51.06,5.95,14.97,0,0,0.0,0,37,55,61,63,43,55,2565,49.89,608,2188,26,14.91,264.52,0,220.16,96.99,8.73,15.84,0.02,78.92,19.43,43.6,45308963.14,676069021.15,7695699479.69,50072924020.53,674704610.73,68.68,0.0
1751543670377,49.98,6.33,14.97,0,0,0.0,0,36,53,57,63,43,55,2489,51.5,590,2188,26,15.21,264.53,0,220.16,96.99,9.22,15.73,0.02,78.4,19.94,42.85,43248436.47,609810008.3,7333459604.93,45305285561.75,609695427.83,68.92,0.0
1751543671377,45.98,8.98,14.97,0,0,0.0,0,36,53,54,63,43,56,2489,54.54,590,2188,26,15.53,264.54,0,220.16,97.06,7.98,16.55,0.01,80.17,18.31,44.86,40063004.02,572625403.44,6829623636.86,47167175813.01,650934029.31,70.99,0.0
1751543672377,52.01,5.97,14.97,0,0,0.0,0,37,56,63,63,43,56,2532,47.8,600,2188,26,15.8,264.56,0,220.16,97.14,7.4,14.32,0.01,78.3,19.99,41.87,45589086.01,681643922.07,7641185238.8,45354489311.29,823327726.89,72.09,0.0
1751543673376,51.04,5.6,14.97,0,0,0.0,0,37,56,59,63,43,55,2409,47.88,571,2187,26,16.09,264.57,0,220.16,96.92,6.35,11.92,0.01,77.77,20.66,42.85,41367778.44,665982843.41,6873086153.14,44593646915.53,740340073.46,71.8,0.0
1751543674377,53.95,4.96,14.97,0,0,0.0,0,37,56,54,62,43,56,2418,46.35,573,2180,26,8.28,264.58,0,220.16,96.52,7.17,13.77,0.01,79.43,19.44,45.29,38398283.82,719919195.22,6637687038.05,46135307138.22,740739741.17,69.72,0.0
1751543675376,51.04,4.78,14.97,0,0,0.0,0,36,54,54,62,43,55,2396,47.16,568,2182,26,8.59,264.55,0,220.18,96.71,6.58,17.57,0.01,81.93,17.2,48.65,36438868.2,707386003.88,6382435149.69,53087708523.95,601409862.48,66.07,0.0
1751543676377,45.99,6.23,14.98,0,0,0.0,0,34,55,47,62,43,55,2451,52.83,581,2182,26,8.86,264.55,0,220.21,96.58,5.63,15.76,0.01,81.87,17.16,49.02,30627034.75,588877361.04,5351288335.46,46757884710.39,498546604.75,66.08,0.0
1751543677377,53.97,4.07,14.98,0,0,0.0,0,35,55,57,63,43,56,2497,45.8,592,2181,26,9.15,264.54,0,220.21,96.57,5.14,17.19,0.02,83.48,15.74,51.1,34217460.85,807886334.21,6391315884.43,63391763177.7,675513160.59,66.16,0.0
1751543678377,55.98,3.42,14.99,0,0,0.0,0,36,53,60,62,43,55,2514,45.0,596,2179,26,9.42,264.54,0,220.21,96.75,5.09,13.62,0.02,82.08,17.25,44.98,33884423.07,980387420.01,6583334933.28,53453119993.88,908687836.32,72.8,0.0
1751543679376,48.06,10.58,14.98,0,0,0.0,0,33,52,56,61,43,55,2459,51.81,583,2181,26,9.73,264.54,0,220.17,96.62,4.71,12.09,0.02,82.94,16.4,46.48,26948715.83,835676643.58,5315955034.74,46803577847.43,901445704.65,77.8,0.0
1751543680377,50.99,6.75,14.98,0,0,0.0,0,37,55,47,62,43,55,2324,46.3,551,2180,26,10.02,264.54,0,220.22,96.6,4.39,10.98,0.02,82.23,17.01,47.68,31095695.53,779102446.02,5834460001.58,50331699568.5,750789977.67,77.67,0.0
1751543681377,52.99,5.28,14.98,0,0,0.0,0,35,56,54,62,43,55,2438,45.4,578,2183,26,10.32,264.54,0,220.22,96.62,5.61,12.38,0.02,81.84,17.46,47.69,31271697.81,784946667.37,6026077347.39,49342147976.51,844549621.04,75.97,0.0
1751543682376,52.02,5.61,14.98,0,0,0.0,0,34,54,49,61,43,55,2442,47.06,579,2181,26,10.52,264.56,0,220.22,96.22,5.14,10.92,0.03,81.99,17.35,47.24,26967383.58,756248416.5,5449546127.67,43842233013.63,774286618.15,74.8,0.0
1751543683377,53.99,4.97,14.99,0,0,0.0,0,35,52,48,61,43,55,2328,42.66,552,2183,26,10.8,264.56,0,220.22,96.01,4.41,10.59,0.01,80.57,18.66,45.12,26733805.75,706494640.14,5272955372.85,38278263769.88,741764699.61,74.29,0.0
1751543684376,57.0,3.91,14.99,0,0,0.0,0,33,52,44,61,43,55,2282,40.22,541,2182,26,10.85,264.55,0,220.22,95.58,4.22,11.32,0.0,79.12,19.98,43.57,26559422.58,681739588.42,5142034337.18,34873379350.12,642595958.92,72.8,0.0
1751543685376,57.99,3.07,14.99,0,0,0.0,0,33,52,47,61,43,54,2312,39.94,548,2180,26,10.88,264.55,0,220.44,95.64,3.84,14.95,0.0,82.07,17.2,48.71,28083989.77,726349883.29,5368248225.42,45929023634.92,601904642.24,65.85,0.0
1751543686377,59.97,0.0,14.99,0,0,0.0,0,32,49,47,61,43,54,2240,37.92,531,2178,26,10.88,264.55,0,220.44,95.11,3.61,14.34,0.0,81.31,17.91,47.69,28423884.03,707422887.28,5426142761.17,43787423704.07,605345807.07,66.26,0.0
